span,IGNORANCE TYPE
"Furthermore, respondents had some reservations with respect to the sitting comfort in some health centres, complaining that the benches were too hard and lacked back-rests.",1
There were significant differences between primigravida or multigravida and the educational levels on the aspect of the comprehensiveness of health talks.,1
"Clients with a high educational level, were less satisfied with the health talks.",1
They were more interested in having an indebt knowledge on how complications arising during pregnancy could be managed.,1
The predominant topics discussed during health talks were hygiene and nutrition.,1
There were post-natal lectures on the immediate care of the newborn and breastfeeding.,1
Focusing on post-natal issues was not usually appealing to pregnant women who were more eager to learn about labor.,1
The overall satisfaction of the women attending ANC in the study health district was high(91.4%).,1
"Geographical accessibility was the main reason for choosing an ANC site, followed by perceived quality of care provided.",1
"Pregnant women in the Buea Health District have different knowledge about ANC which varies significantly among the pregnancy groups, number of visits and age.",1
Most pregnant women were satisfied with the level of care received during ANC in public health centres in the Buea Health District.,1
PubMed Central:,1
"When compared to normal weight women, the chance of developing the disease steadily increases in those who are overweight, obese and severely obese.",1
Materials and methods\nCross-sectional study of 76 pregnant women with GDM referred to a multidisciplinary clinic for high risk pregnancies in a tertiary hospital in southern Brazil.,1
"A questionnaire gathered sociodemographic, clinical, anthropometric and lifestyle data, and also a Food Frequency Questionnaire was calculated in order to measure food and energy intake.",1
Pre-pregnancy nutritional status and weight gain were classified according to guidelines by the Institute of Medicine.,1
Energy recommendations were calculated according to the Dietary Reference Intakes.,1
"Pearson Chi-square test, analysis of variance, Kruskal-Wallis and Bland-Altman tests were employed.",1
Results\nWe evaluated pregnant women aged 20 to 46 yrs.,1
old.,1
Thirty-eight percent were over 35 yrs.,1
old.,1
We found a high prevalence of pre-pregnancy overweight/obesity (n=55; 72.3%) and excessive gestational weight gain (Table1).,1
Average energy intake was above recommendations (p<0.001) (Figure1).,1
Women with PPBMI <25 kg/m2or â‰¥25 kg/m2experienced greater weight gain than the obese group (p=0.002) (Table1).,1
Women with PPBMI 25.0-29.9 kg/m2had higher energy intakes than is recommended (p=0.006) (Figure2).,1
"Caption (TABLE-WRAP): TABLE 1\n\nAnthropometric data of the total sample and stratified by the classification of pre-pregnancy Body Mass Index (PPBMI) in a sample of pregnant women at diagnosis of Gestational Diabetes Mellitus, Rio Grande do Sul/Brazil, 2014.",1
"[MeanÂ±SD or Median (interquartile range) or n (%)]PPBMI (kg/m2)p** Total (n=76) < 25 (n=21) â‰¥ 25 (n=25) â‰¥ 30 (n=30)Feature Weight gain before diagnosis (kg) 8,1 (2,2 â€“ 11,1)9.0 (7,6-11,1)a9,2 (2,5-13,9)a3,4 (0,1-9.0)b0.002 Below the recommended 26 (34,2)4 (19.0)7 (28.0)15 (50.0)0,166 Adequate 4 (5,3)2 (9,5)1 (4.0)1 (3,3) Above the recommended 46 (60,5)15 (71,4)17 (68.0)14 (46,7) BMI at diagnosis (kg/m2) 32,2Â±5,826,1Â±2.0a30,9Â±3,1b37,5Â±4,5c< 0.001 Low weight 1 (1,3)1 (4,8)0 (0)0 (0)< 0.001 Normal weight 16 (21,1)14 (66,7)*2 (8.0)0 (0) Overweight 22 (28,9)6 (28,6)14 (56.0)*2 (6,7) Obesity 37 (48,7)0 (0)9 (36.0)28 (93,3)*\na, b, c=mean/median significantly different between groups\n*=association found\np**=comparison between groups\nBMI=Body Mass Index\n\nCaption (FIG): FIGURE 1\n\nGraphical analysis on Bland-Altman showing agreement between the average of energy intake and recommendation (kcal) in a sample of pregnant women at diagnosis of gestational diabetes mellitus.",1
"Rio Grande do Sul/Brazil, 2014.",1
Caption (FIG): FIGURE 2\n\nAdequacy of energy intake in total sample and stratified by the pre-pregnancy body mass index (PPBMI) classification in a sample of pregnant women at diagnosis of gestational diabetes mellitus.,1
"Rio Grande do Sul/Brazil, 2014.",1
PubMed Central:,1
Risk factors for gestational diabetes mellitus in a sample of pregnant women diagnosed with the disease\n\nBackground\nThe known risk factors for Gestational Diabetes Mellitus (GDM) are advanced age (â‰¥35 yrs.,1
"), overweight or obesity, excessive gestational weight gain, excessive central body fat deposition, family history of diabetes, short stature (<1.50 m), excessive fetal growth, polyhydramnios, hypertension or preeclampsia in the current pregnancy, history of recurrent miscarriage, offspring malformation, fetal or neonatal death, macrosomia, GDM during prior pregnancies and polycystic ovary syndrome.",1
"Materials and methods\nCross-sectional study of 76 pregnant women who were referred to a multidisciplinary clinic for high risk pregnancies, in a tertiary hospital in southern Brazil, at the time of GDM diagnosis.",1
"A trained interviewer administered a questionnaire to gather sociodemographic, clinical, anthropometric and lifestyle habits data.",1
Pre-pregnancy nutritional status and weight gain were classified according to the Institute of Medicine guidelines.,1
"Current Body Mass Index (BMI) was classified by gestational week, according to Atalah.",1
"Because the risk of developing GDM gradually increases in overweight and obese women, the total sample was divided into three pre-pregnancy BMI groups for comparison: BMI <25 kg/m2, BMI â‰¥25 kg/m2and <30 kg/m2and BMI â‰¥30 kg/m2.",1
"Pearson Chi-square test, analysis of variance and Kruskal-Wallis were employed.",1
"Results\nSeventy-six women were evaluated, 53 (69.7%) had 10 yrs.",1
of education or less and 23 (30.3%) had 11 yrs.,1
or more.,1
"Caption (FIG): FIGURE 1\n\nRisk factors related to the development of Gestational Diabetes Mellitus stratified by pre-pregnancy Body Mass Index (PPBMI) classification in a sample of pregnant women at diagnosis of the disease, Rio Grande do Sul/Brazil, 2014.",1
Conclusion\nWe observed a high prevalence of risk factors for GDM in this sample.,1
PubMed Central:,1
Liver samples were obtained and RNA was isolated.,1
RNA was polyadenylated by poly (A) polymerase and then dissolved and reverse transcribed using poly (T) adapter.,1
The diluted cDNA were used in each real-time PCR assay.,1
The sequences of all the porcine miRNAs were acquired from miRBase (http://www.mirbase.org/).,1
miRNAs targeting GR were predicted using the PITA algorithm.,1
"Among all the predicted miRNAs, 4 miRNAs targeting GR were quantitated by real-time PCR and miRNA-124a, which has been identified to target GR 3â€²UTR[2],[3], was more highly expressed in betaine-exposed neonatal livers.",1
"Data, experimental design, materials and methods\n\nLiver samples\nSows were divided randomly into control and betaine groups (8 per group) while sows were fed basal diet and received betaine-supplemented (3\xa0g/kg) diet respectively throughout the pregnancy.",1
"All sows were fed three times per day at 05:00, 10:00 and 17:00\xa0h, respectively, with free access to water.",1
Newborn piglets were individually weighed immediately after birth and one male piglets of the mean body weight were selected per litter and sacrificed before suckling.,1
"Liver samples were collected immediately, snap-frozen in liquid nitrogen and stored at âˆ’80\xa0Â°C.",1
We further the study for analyses of miRNAs targeting porcine GR.,1
